"list","displayName","internalName","type","lookupList","lookupShowField","multiValue","choices","formula","hidden","readOnly","required","indexed","restField","csvColumn","idColumn","fillRate","isKey","syncedFromList","syncedFromField","syncedByFlow","viaLookup","readAs","notes"
"Order Items","Protector Status","ProtectorStatus","choice","","","","Entrepôt SN | Reçu | à vérifier","","False","False","False","False","ProtectorStatus","ProtectorStatus","","0","False","","","","","","EMPTY on every row (fillRate 0) - never look rows up by this column."
"Order Items","Protector & Switchgear PO","ProtectorSwitchgearPO","text","","","","","","False","False","False","False","ProtectorSwitchgearPO","ProtectorSwitchgearPO","","0.009","False","","","","","",""
"Order Items","Protector & Switchgear Item #","Protector_x0020__x0026__x0020_Sw","text","","","","","","False","False","False","False","Protector_x0020__x0026__x0020_Sw","Protector_x0020__x0026__x0020_Sw","","0","False","","","","","","EMPTY on every row (fillRate 0) - never look rows up by this column."
"Order Items","Qty","Qty","number","","","","","","False","False","False","False","Qty","Qty","","0.998","False","","","","","",""
"Order Items","Regrouped Into","RegroupedInto","lookup","Order Items","Title","True","","","False","False","False","False","RegroupedIntoId","RegroupedIntoId","RegroupedIntoId","1","False","","","","","","Absent from CSV exports and from a plain REST item read. REST gives RegroupedIntoId; display value via FieldValuesAsText, or this mirror's RegroupedInto column. Multi-value: RegroupedIntoId is an id ARRAY."
"Order Items","Regrouped_Into_TextField","Regrouped_Into_TextField","text","","","","","","False","False","False","False","Regrouped_Into_TextField","Regrouped_Into_TextField","","0","False","","","","","","Mirror of a lookup; only as current as its last sync (x16). Never derive a fix from it. EMPTY on every row (fillRate 0) - never look rows up by this column."
"Order Items","Mod. Rev. - Cable","RevCable","text","","","","","","False","False","False","False","RevCable","RevCable","","0.539","False","Model Revisions","Cable","Order Items - sync from Model Revisions","ModelRevisionId","plain","Written by 'Order Items - sync from Model Revisions' from Model Revisions.Cable (plain) - edit the parent, not this column."
"Order Items","Mod. Rev. - Client_Model_Code","RevClientModelCode","text","","","","","","False","False","False","False","RevClientModelCode","RevClientModelCode","","0.995","False","Model Revisions","ModelName","Order Items - sync from Model Revisions","ModelRevisionId","plain","Written by 'Order Items - sync from Model Revisions' from Model Revisions.ModelName (plain) - edit the parent, not this column."
"Order Items","Mod. Rev. - Copper (LV)","RevCopperLV","text","","","","","","False","False","False","False","RevCopperLV","RevCopperLV","","0.852","False","Model Revisions","Copper_x0028_LV_x0029_","Order Items - sync from Model Revisions","ModelRevisionId","plain","Written by 'Order Items - sync from Model Revisions' from Model Revisions.Copper_x0028_LV_x0029_ (plain) - edit the parent, not this column."
"Order Items","Mod. Rev. - Core Type","RevCoreType","choice","","","","None | Cogent | Amorphe | Annexe","","False","False","False","False","RevCoreType","RevCoreType","","0.525","False","Model Revisions","Core_x0020_Type","Order Items - sync from Model Revisions","ModelRevisionId","?['Value'] (Choice/lookup)","Written by 'Order Items - sync from Model Revisions' from Model Revisions.Core_x0020_Type (?['Value'] (Choice/lookup)) - edit the parent, not this column."
"Order Items","Mod. Rev. - Duplicate Order","RevDuplicateOrder","text","","","","","","False","False","False","False","RevDuplicateOrder","RevDuplicateOrder","","0","False","Model Revisions","DuplicateOrder","Order Items - sync from Model Revisions","ModelRevisionId","?['Value'] (Choice/lookup)","Written by 'Order Items - sync from Model Revisions' from Model Revisions.DuplicateOrder (?['Value'] (Choice/lookup)) - edit the parent, not this column. EMPTY on every row (fillRate 0) - never look rows up by this column."
"Order Items","Mod. Rev. - Family","RevFamily","choice","","","","A | B1 | B2 | C","","False","False","False","False","RevFamily","RevFamily","","0.722","False","Model Revisions","Family","Order Items - sync from Model Revisions","ModelRevisionId","?['Value'] (Choice/lookup)","Written by 'Order Items - sync from Model Revisions' from Model Revisions.Family (?['Value'] (Choice/lookup)) - edit the parent, not this column."
"Order Items","Mod. Rev. - Form","RevForm","text","","","","","","False","False","False","False","RevForm","RevForm","","0.865","False","Model Revisions","Form","Order Items - sync from Model Revisions","ModelRevisionId","plain","Written by 'Order Items - sync from Model Revisions' from Model Revisions.Form (plain) - edit the parent, not this column."
"Order Items","Mod. Rev. - JS #","RevJS","text","","","","","","False","False","False","False","RevJS","RevJS","","0.859","False","Model Revisions","JS_x0020__x0023_","Order Items - sync from Model Revisions","ModelRevisionId","plain","Written by 'Order Items - sync from Model Revisions' from Model Revisions.JS_x0020__x0023_ (plain) - edit the parent, not this column."
"Order Items","Mod. Rev. - Model Description","RevModelDescription","choice","","","","POWER-S | POWER-W | C2 | UNITIZED | FLAT FRONT | MALT | MALT + SA | ZIG-ZAG | ZIG-ZAG + SA | PARTS | SPAREPARTS | SUBSTATION | SUBST-STACK | SUBWAY | 1PH-VAULT | 3PH-VAULT | LTC","","False","False","False","False","RevModelDescription","RevModelDescription","","0.948","False","Model Revisions","Description","Order Items - sync from Model Revisions","ModelRevisionId","first(...)?['Value'] of a MultiChoice","Written by 'Order Items - sync from Model Revisions' from Model Revisions.Description (first(...)?['Value'] of a MultiChoice) - edit the parent, not this column. Target of a MultiChoice source; the flow takes first().Value - never write the array (R22)."
"Order Items","Mod. Rev. - Model_Revion_ID","RevModelRevionID","text","","","","","","False","False","False","False","RevModelRevionID","RevModelRevionID","","0.995","False","Model Revisions","ModelID","Order Items - sync from Model Revisions","ModelRevisionId","plain","Written by 'Order Items - sync from Model Revisions' from Model Revisions.ModelID (plain) - edit the parent, not this column. Internal name is misspelled (Revion) - use it exactly as is."
"Order Items","Mod. Rev. - Model Type","RevModelType","choice","","","","None | 1PH PAD (MINIPAD) | 3PH PAD (PADMOUNT) | POLEMOUNT | SUBSTATION | NETWORK | 1PH SUBMERSIBLE | 3PH SUBMERSIBLE | GROUNDING TX","","False","False","False","False","RevModelType","RevModelType","","0.992","False","Model Revisions","Model_x0020_Type","Order Items - sync from Model Revisions","ModelRevisionId","?['Value'] (Choice/lookup)","Written by 'Order Items - sync from Model Revisions' from Model Revisions.Model_x0020_Type (?['Value'] (Choice/lookup)) - edit the parent, not this column."
"Order Items","Mod. Rev. - Notes","RevNotes","text","","","","","","False","False","False","False","RevNotes","RevNotes","","0.002","False","Model Revisions","Notes","Order Items - sync from Model Revisions","ModelRevisionId","plain","Written by 'Order Items - sync from Model Revisions' from Model Revisions.Notes (plain) - edit the parent, not this column."
"Order Items","Mod. Rev. - Oil Amount","RevOilAmount","number","","","","","","False","False","False","False","RevOilAmount","RevOilAmount","","0.884","False","Model Revisions","OilAmount","Order Items - sync from Model Revisions","ModelRevisionId","plain","Written by 'Order Items - sync from Model Revisions' from Model Revisions.OilAmount (plain) - edit the parent, not this column."
"Order Items","Mod. Rev. - Oil Type","RevOilType","choice","","","","None | A2 | B2 | BETA | FR3 | Inconnu | Luminol | Midel","","False","False","False","False","RevOilType","RevOilType","","0.928","False","Model Revisions","Oil_x0020_Type","Order Items - sync from Model Revisions","ModelRevisionId","?['Value'] (Choice/lookup)","Written by 'Order Items - sync from Model Revisions' from Model Revisions.Oil_x0020_Type (?['Value'] (Choice/lookup)) - edit the parent, not this column."
"Order Items","Mod. Rev. - Overcoil","RevOvercoil","number","","","","","","False","False","False","False","RevOvercoil","RevOvercoil","","0.889","False","Model Revisions","Overcoil","Order Items - sync from Model Revisions","ModelRevisionId","plain","Written by 'Order Items - sync from Model Revisions' from Model Revisions.Overcoil (plain) - edit the parent, not this column."
"Order Items","Mod. Rev. - Phases","RevPhases","number","","","","","","False","False","False","False","RevPhases","RevPhases","","0.947","False","Model Revisions","Phases","Order Items - sync from Model Revisions","ModelRevisionId","plain","Written by 'Order Items - sync from Model Revisions' from Model Revisions.Phases (plain) - edit the parent, not this column."
"Order Items","Mod. Rev. - Pioneer Model Code","RevPioneerModelCode","text","","","","","","False","False","False","False","RevPioneerModelCode","RevPioneerModelCode","","0.967","False","Model Revisions","Model","Order Items - sync from Model Revisions","ModelRevisionId","?['Value'] (Choice/lookup)","Written by 'Order Items - sync from Model Revisions' from Model Revisions.Model (?['Value'] (Choice/lookup)) - edit the parent, not this column."
"Order Items","Mod. Rev. - Primary Voltage","RevPrimaryVoltage","number","","","","","","False","False","False","False","RevPrimaryVoltage","RevPrimaryVoltage","","0","False","Model Revisions","PrimaryVoltage","Order Items - sync from Model Revisions","ModelRevisionId","plain","Written by 'Order Items - sync from Model Revisions' from Model Revisions.PrimaryVoltage (plain) - edit the parent, not this column. EMPTY on every row (fillRate 0) - never look rows up by this column."
"Order Items","Mod. Rev. - Secondary Voltage","RevSecondaryVoltage","number","","","","","","False","False","False","False","RevSecondaryVoltage","RevSecondaryVoltage","","0","False","Model Revisions","SecondaryVoltage","Order Items - sync from Model Revisions","ModelRevisionId","plain","Written by 'Order Items - sync from Model Revisions' from Model Revisions.SecondaryVoltage (plain) - edit the parent, not this column. EMPTY on every row (fillRate 0) - never look rows up by this column."
"Order Items","Mod. Rev. - Spec_Date","RevSpecDate","dateTime (dateOnly)","","","","","","False","False","False","False","RevSpecDate","RevSpecDate","","0","False","Model Revisions","Spec_Date","Order Items - sync from Model Revisions","ModelRevisionId","plain","Written by 'Order Items - sync from Model Revisions' from Model Revisions.Spec_Date (plain) - edit the parent, not this column. Date-only: write a BARE yyyy-mm-dd. Stored as Eastern midnight, reads back ...T04:00Z/T05:00Z. A ...T00:00:00Z value is UTC midnight = the PREVIOUS day on this site (E7). EMPTY on every row (fillRate 0) - never look rows up by this column."
"Order Items","Mod. Rev. - Spec_ID","RevSpecID","text","","","","","","False","False","False","False","RevSpecID","RevSpecID","","0.663","False","Model Revisions","SpecID","Order Items - sync from Model Revisions","ModelRevisionId","plain","Written by 'Order Items - sync from Model Revisions' from Model Revisions.SpecID (plain) - edit the parent, not this column."
"Order Items","Mod. Rev. - Spec_Revision","RevSpecRevision","text","","","","","","False","False","False","False","RevSpecRevision","RevSpecRevision","","0","False","Model Revisions","Spec_Revision","Order Items - sync from Model Revisions","ModelRevisionId","plain","Written by 'Order Items - sync from Model Revisions' from Model Revisions.Spec_Revision (plain) - edit the parent, not this column. EMPTY on every row (fillRate 0) - never look rows up by this column."
"Order Items","Mod. Rev. - Wire (HV)","RevWireHV","text","","","","","","False","False","False","False","RevWireHV","RevWireHV","","0.852","False","Model Revisions","Wire_x0028_HV_x0029_","Order Items - sync from Model Revisions","ModelRevisionId","plain","Written by 'Order Items - sync from Model Revisions' from Model Revisions.Wire_x0028_HV_x0029_ (plain) - edit the parent, not this column."
"Order Items","Mod. Rev. - kVA","RevkVA","number","","","","","","False","False","False","False","RevkVA","RevkVA","","0.993","False","Model Revisions","kVA_x0020_and_x0020_kV","Order Items - sync from Model Revisions","ModelRevisionId","plain","Written by 'Order Items - sync from Model Revisions' from Model Revisions.kVA_x0020_and_x0020_kV (plain) - edit the parent, not this column."
"Order Items","SA Job","SAJob","boolean","","","","","","False","False","False","False","SAJob","SAJob","","1","False","","","","","","Yes/No: never-set = NULL over REST; a CSV export prints NULL as False (E6)."
"Order Items","SFRA","SFRA","boolean","","","","","","False","False","False","False","SFRA","SFRA","","1","False","","","","","","Yes/No: never-set = NULL over REST; a CSV export prints NULL as False (E6)."
"Order Items","Section Qty","Section_x0020_Qty","number","","","","","","False","False","False","False","Section_x0020_Qty","Section_x0020_Qty","","0.112","False","","","","","",""
"Order Items","Stacking End Date","StackingDate","dateTime (dateOnly)","","","","","","False","False","False","False","StackingDate","StackingDate","","0.132","False","","","","","","Date-only: write a BARE yyyy-mm-dd. Stored as Eastern midnight, reads back ...T04:00Z/T05:00Z. A ...T00:00:00Z value is UTC midnight = the PREVIOUS day on this site (E7)."
"Order Items","Stacking Start Date","StackingStartDate","dateTime (dateOnly)","","","","","","False","False","False","False","StackingStartDate","StackingStartDate","","0","False","","","","","","Date-only: write a BARE yyyy-mm-dd. Stored as Eastern midnight, reads back ...T04:00Z/T05:00Z. A ...T00:00:00Z value is UTC midnight = the PREVIOUS day on this site (E7). EMPTY on every row (fillRate 0) - never look rows up by this column."
"Order Items","Stacking Status","StackingStatus","choice","","","","Pending | In Progress | Completed | N/A","","False","False","False","False","StackingStatus","StackingStatus","","0.1","False","","","","","",""
"Order Items","Status","Status","text","","","","","","False","False","False","False","Status","Status","","0.134","False","","","","","",""
"Order Items","Status Date","StatusDate","dateTime (dateOnly)","","","","","","False","False","False","False","StatusDate","StatusDate","","0.195","False","","","","","","Date-only: write a BARE yyyy-mm-dd. Stored as Eastern midnight, reads back ...T04:00Z/T05:00Z. A ...T00:00:00Z value is UTC midnight = the PREVIOUS day on this site (E7)."
"Order Items","Step Status","StepStatus","choice","","","","Attente | En cours | Réparation | Manque Pièces | Terminé | Bobine 1 | Bobine 2 | Bobine 3","","False","False","False","False","StepStatus","StepStatus","","0.195","False","","","","","",""
"Order Items","Step Status Stamped","StepStatusStamped","text","","","","","","False","False","False","False","StepStatusStamped","StepStatusStamped","","0.189","False","","","","","",""
"Order Items","Tank","Tank","boolean","","","","","","False","False","False","False","Tank","Tank","","1","False","","","","","","Yes/No: never-set = NULL over REST; a CSV export prints NULL as False (E6)."
"Order Items","Tank Delivery Date","TankDeliveryDate","dateTime (dateOnly)","","","","","","False","False","False","False","TankDeliveryDate","TankDeliveryDate","","0.05","False","","","","","","Date-only: write a BARE yyyy-mm-dd. Stored as Eastern midnight, reads back ...T04:00Z/T05:00Z. A ...T00:00:00Z value is UTC midnight = the PREVIOUS day on this site (E7)."
"Order Items","Tanking End Date","TankingDate","dateTime (dateOnly)","","","","","","False","False","False","False","TankingDate","TankingDate","","0.026","False","","","","","","Date-only: write a BARE yyyy-mm-dd. Stored as Eastern midnight, reads back ...T04:00Z/T05:00Z. A ...T00:00:00Z value is UTC midnight = the PREVIOUS day on this site (E7)."
"Order Items","Planning Notes","TankingDateChangeJustification","text","","","","","","False","False","False","False","TankingDateChangeJustification","TankingDateChangeJustification","","0.207","False","","","","","",""
"Order Items","Tanking Start Date","TankingStartDate","dateTime (dateOnly)","","","","","","False","False","False","False","TankingStartDate","TankingStartDate","","0","False","","","","","","Date-only: write a BARE yyyy-mm-dd. Stored as Eastern midnight, reads back ...T04:00Z/T05:00Z. A ...T00:00:00Z value is UTC midnight = the PREVIOUS day on this site (E7). EMPTY on every row (fillRate 0) - never look rows up by this column."
"Order Items","Tanking Status","TankingStatus","choice","","","","Pending | In Progress | Completed | N/A","","False","False","False","False","TankingStatus","TankingStatus","","0.026","False","","","","","",""
"Order Items","Technical Notes","Technical_x0020_Notes","text","","","","","","False","False","False","False","Technical_x0020_Notes","Technical_x0020_Notes","","0.006","False","","","","","",""
"Order Items","Temperature Rise","TemperatureRise","boolean","","","","","","False","False","False","False","TemperatureRise","TemperatureRise","","1","False","","","","","","Yes/No: never-set = NULL over REST; a CSV export prints NULL as False (E6)."
"Order Items","Testing End Date","TestingDate","dateTime (dateOnly)","","","","","","False","False","False","False","TestingDate","TestingDate","","0.09","False","","","","","","Date-only: write a BARE yyyy-mm-dd. Stored as Eastern midnight, reads back ...T04:00Z/T05:00Z. A ...T00:00:00Z value is UTC midnight = the PREVIOUS day on this site (E7)."
"Order Items","Testing Start Date","TestingStartDate","dateTime (dateOnly)","","","","","","False","False","False","False","TestingStartDate","TestingStartDate","","0","False","","","","","","Date-only: write a BARE yyyy-mm-dd. Stored as Eastern midnight, reads back ...T04:00Z/T05:00Z. A ...T00:00:00Z value is UTC midnight = the PREVIOUS day on this site (E7). EMPTY on every row (fillRate 0) - never look rows up by this column."
"Order Items","Testing Status","TestingStatus","choice","","","","Pending | In Progress | Completed | N/A","","False","False","False","False","TestingStatus","TestingStatus","","0.744","False","","","","","",""
"Order Items","Time (days)","Time_x0028_days_x0029_","number","","","","","","False","False","False","False","Time_x0028_days_x0029_","Time_x0028_days_x0029_","","0","False","","","","","","EMPTY on every row (fillRate 0) - never look rows up by this column."
"Order Items","Unit ID","Title","text","","","","","","False","False","False","False","Title","Title","","0.998","False","","","","","",""
"Order Items","Trimestrial Customer","TrimestrialCustomer","choice","","","","Yes | No","","False","False","False","False","TrimestrialCustomer","TrimestrialCustomer","","0.098","False","","","","","",""
"Order Items","Unit #","Unit_x0023_","number","","","","","","False","False","False","False","Unit_x0023_","Unit_x0023_","","0.998","False","","","","","",""
"Order Items","Winder","Winder","text","","","","","","False","False","False","False","Winder","Winder","","0.694","False","","","","","",""
"Order Items","Witness/Other","Witness_x002f_Other","text","","","","","","False","False","False","False","Witness_x002f_Other","Witness_x002f_Other","","0.002","False","","","","","",""
"Order Items","Color Tag","_ColorTag","text","","","","","","False","True","False","False","_ColorTag","","","","False","","","","","",""
"Order Items","Label setting","_ComplianceFlags","lookup","","ComplianceFlags","False","","","False","True","False","False","_ComplianceFlagsId","","","","False","","","","","","Absent from CSV exports and from a plain REST item read. REST gives _ComplianceFlagsId; display value via FieldValuesAsText, or this mirror's _ComplianceFlags column."
"Order Items","Retention label","_ComplianceTag","lookup","","ComplianceTag","False","","","False","True","False","False","_ComplianceTagId","","","","False","","","","","","Absent from CSV exports and from a plain REST item read. REST gives _ComplianceTagId; display value via FieldValuesAsText, or this mirror's _ComplianceTag column."
"Order Items","Label applied by","_ComplianceTagUserId","lookup","","ComplianceTagUserId","False","","","False","True","False","False","_ComplianceTagUserIdId","","","","False","","","","","","Absent from CSV exports and from a plain REST item read. REST gives _ComplianceTagUserIdId; display value via FieldValuesAsText, or this mirror's _ComplianceTagUserId column."
"Order Items","Retention label Applied","_ComplianceTagWrittenTime","lookup","","ComplianceTagWrittenTime","False","","","False","True","False","False","_ComplianceTagWrittenTimeId","","","","False","","","","","","Absent from CSV exports and from a plain REST item read. REST gives _ComplianceTagWrittenTimeId; display value via FieldValuesAsText, or this mirror's _ComplianceTagWrittenTime column."
"Order Items","Item is a Record","_IsRecord","other","","","","","","False","True","False","False","_IsRecord","","","","False","","","","","",""
"Order Items","Version","_UIVersionString","text","","","","","","False","True","False","False","_UIVersionString","","","","False","","","","","",""
"Order Items","test calculated column","test_x0020_calculated_x0020_colu","calculated","","","","","=MAX(TODAY(),[Planned Delivery Date])+7","False","True","False","False","test_x0020_calculated_x0020_colu","test_x0020_calculated_x0020_colu","","1","False","","","","","","Calculated: reads BLANK in CSV exports."
